record_kind,method,full_path,route_prefix,route_name,source_file,line,router_module,registered,auth_dependencies,authorization_scope,service_references,response_model,notes
endpoint,POST,/api/platform/airline-recommendations,/api/platform,create_platform_airline_recommendation,backend/routers/platform_airline_recommendations.py,73,routers.platform_airline_recommendations,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AirlineRecommendationError;AirlineRecommendationService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/airline-recommendations/{recommendation_id},/api/platform,get_platform_airline_recommendation,backend/routers/platform_airline_recommendations.py,86,routers.platform_airline_recommendations,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AirlineRecommendationError;AirlineRecommendationService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/airline-service-coverage/targets,/api/platform,create_platform_airline_coverage_target,backend/routers/platform_airline_service_coverage.py,101,routers.platform_airline_service_coverage,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AirlineServiceCoverageGapError;AirlineServiceCoverageGapService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,PUT,/api/platform/airline-service-coverage/targets/{target_id},/api/platform,update_platform_airline_coverage_target,backend/routers/platform_airline_service_coverage.py,114,routers.platform_airline_service_coverage,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AirlineServiceCoverageGapError;AirlineServiceCoverageGapService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/airline-service-coverage/assessments,/api/platform,list_platform_airline_coverage_assessments,backend/routers/platform_airline_service_coverage.py,128,routers.platform_airline_service_coverage,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AirlineServiceCoverageGapError;AirlineServiceCoverageGapService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/airline-service-coverage/assessments,/api/platform,create_platform_airline_coverage_assessment,backend/routers/platform_airline_service_coverage.py,141,routers.platform_airline_service_coverage,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AirlineServiceCoverageGapError;AirlineServiceCoverageGapService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/airline-service-coverage/assessments/{assessment_id},/api/platform,get_platform_airline_coverage_assessment,backend/routers/platform_airline_service_coverage.py,154,routers.platform_airline_service_coverage,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AirlineServiceCoverageGapError;AirlineServiceCoverageGapService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/airline-service-coverage/gaps,/api/platform,list_platform_airline_knowledge_gaps,backend/routers/platform_airline_service_coverage.py,167,routers.platform_airline_service_coverage,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AirlineServiceCoverageGapError;AirlineServiceCoverageGapService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,PUT,/api/platform/airline-service-coverage/gaps/{gap_id},/api/platform,update_platform_airline_knowledge_gap,backend/routers/platform_airline_service_coverage.py,197,routers.platform_airline_service_coverage,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AirlineServiceCoverageGapError;AirlineServiceCoverageGapService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/airline-service-coverage/remediation-plans,/api/platform,list_platform_airline_coverage_remediation_plans,backend/routers/platform_airline_service_coverage.py,211,routers.platform_airline_service_coverage,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AirlineServiceCoverageGapError;AirlineServiceCoverageGapService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/airline-service-coverage/remediation-plans,/api/platform,create_platform_airline_coverage_remediation_plan,backend/routers/platform_airline_service_coverage.py,225,routers.platform_airline_service_coverage,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AirlineServiceCoverageGapError;AirlineServiceCoverageGapService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,PUT,/api/platform/airline-service-coverage/remediation-plans/{plan_id},/api/platform,update_platform_airline_coverage_remediation_plan,backend/routers/platform_airline_service_coverage.py,238,routers.platform_airline_service_coverage,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AirlineServiceCoverageGapError;AirlineServiceCoverageGapService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/airline-service-coverage,/api/platform,get_platform_airline_service_coverage,backend/routers/platform_airline_service_coverage.py,31,routers.platform_airline_service_coverage,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AirlineServiceCoverageGapError;AirlineServiceCoverageGapService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/airline-service-coverage/summary,/api/platform,summarize_platform_airline_service_coverage,backend/routers/platform_airline_service_coverage.py,77,routers.platform_airline_service_coverage,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AirlineServiceCoverageGapError;AirlineServiceCoverageGapService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/airline-service-coverage/targets,/api/platform,list_platform_airline_coverage_targets,backend/routers/platform_airline_service_coverage.py,88,routers.platform_airline_service_coverage,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AirlineServiceCoverageGapError;AirlineServiceCoverageGapService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/ancillary-pricing/evaluate,/api/platform,evaluate_platform_ancillary_pricing,backend/routers/platform_ancillary_pricing.py,109,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/ancillary-pricing/pricing-rules,/api/platform,list_platform_pricing_rules,backend/routers/platform_ancillary_pricing.py,119,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/ancillary-pricing/pricing-rules,/api/platform,create_platform_pricing_rule,backend/routers/platform_ancillary_pricing.py,133,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,PATCH,/api/platform/ancillary-pricing/pricing-rules/{record_id},/api/platform,update_platform_pricing_rule,backend/routers/platform_ancillary_pricing.py,143,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/ancillary-pricing/price-components,/api/platform,list_platform_price_components,backend/routers/platform_ancillary_pricing.py,154,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/ancillary-pricing/price-components,/api/platform,create_platform_price_component,backend/routers/platform_ancillary_pricing.py,165,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,PATCH,/api/platform/ancillary-pricing/price-components/{record_id},/api/platform,update_platform_price_component,backend/routers/platform_ancillary_pricing.py,175,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/ancillary-pricing/applicability,/api/platform,list_platform_applicability,backend/routers/platform_ancillary_pricing.py,186,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/ancillary-pricing/applicability,/api/platform,create_platform_applicability,backend/routers/platform_ancillary_pricing.py,197,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,PATCH,/api/platform/ancillary-pricing/applicability/{record_id},/api/platform,update_platform_applicability,backend/routers/platform_ancillary_pricing.py,207,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/ancillary-pricing/pricing-matrices,/api/platform,list_platform_pricing_matrices,backend/routers/platform_ancillary_pricing.py,218,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/ancillary-pricing/pricing-matrices,/api/platform,create_platform_pricing_matrix,backend/routers/platform_ancillary_pricing.py,232,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,PATCH,/api/platform/ancillary-pricing/pricing-matrices/{record_id},/api/platform,update_platform_pricing_matrix,backend/routers/platform_ancillary_pricing.py,242,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/ancillary-pricing/pricing-matrix-rows,/api/platform,list_platform_pricing_matrix_rows,backend/routers/platform_ancillary_pricing.py,253,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/ancillary-pricing/pricing-matrix-rows,/api/platform,create_platform_pricing_matrix_row,backend/routers/platform_ancillary_pricing.py,265,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,PATCH,/api/platform/ancillary-pricing/pricing-matrix-rows/{record_id},/api/platform,update_platform_pricing_matrix_row,backend/routers/platform_ancillary_pricing.py,275,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/ancillary-pricing/exception-rules,/api/platform,list_platform_exception_rules,backend/routers/platform_ancillary_pricing.py,286,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/ancillary-pricing/exception-rules,/api/platform,create_platform_exception_rule,backend/routers/platform_ancillary_pricing.py,300,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,PATCH,/api/platform/ancillary-pricing/exception-rules/{record_id},/api/platform,update_platform_exception_rule,backend/routers/platform_ancillary_pricing.py,310,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/ancillary-pricing/quote-scenarios,/api/platform,list_platform_quote_scenarios,backend/routers/platform_ancillary_pricing.py,321,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/ancillary-pricing/quote-scenarios,/api/platform,create_platform_quote_scenario,backend/routers/platform_ancillary_pricing.py,334,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/ancillary-pricing/quote-results,/api/platform,list_platform_quote_results,backend/routers/platform_ancillary_pricing.py,344,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/ancillary-pricing/candidate-pricing-links,/api/platform,list_platform_candidate_pricing_links,backend/routers/platform_ancillary_pricing.py,354,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/ancillary-pricing/candidate-pricing-links,/api/platform,create_platform_candidate_pricing_link,backend/routers/platform_ancillary_pricing.py,368,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,PATCH,/api/platform/ancillary-pricing/candidate-pricing-links/{record_id},/api/platform,update_platform_candidate_pricing_link,backend/routers/platform_ancillary_pricing.py,378,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/ancillary-pricing/summary,/api/platform,get_platform_ancillary_pricing_summary,backend/routers/platform_ancillary_pricing.py,90,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/ancillary-pricing/lookup,/api/platform,lookup_platform_ancillary_pricing,backend/routers/platform_ancillary_pricing.py,99,routers.platform_ancillary_pricing,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,AncillaryPricingService;RESOURCE_SPECS;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/blueprint/adoption-map,/api/platform,blueprint_adoption_map,backend/routers/platform_blueprint.py,22,routers.platform_blueprint,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,get_blueprint_adoption_map;get_blueprint_gap_summary;get_blueprint_route_policy;get_next_phase_recommendations;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/blueprint/route-policy,/api/platform,blueprint_route_policy,backend/routers/platform_blueprint.py,28,routers.platform_blueprint,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,get_blueprint_adoption_map;get_blueprint_gap_summary;get_blueprint_route_policy;get_next_phase_recommendations;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/blueprint/gaps,/api/platform,blueprint_gaps,backend/routers/platform_blueprint.py,34,routers.platform_blueprint,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,get_blueprint_adoption_map;get_blueprint_gap_summary;get_blueprint_route_policy;get_next_phase_recommendations;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/blueprint/next-phases,/api/platform,blueprint_next_phases,backend/routers/platform_blueprint.py,40,routers.platform_blueprint,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,get_blueprint_adoption_map;get_blueprint_gap_summary;get_blueprint_route_policy;get_next_phase_recommendations;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,DELETE,/api/platform/booking-workspaces/{booking_workspace_id},/api/platform,delete_platform_booking_workspace,backend/routers/platform_booking_workspaces.py,113,routers.platform_booking_workspaces,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,BookingWorkspaceError;BookingWorkspaceService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/booking-workspaces,/api/platform,list_platform_booking_workspaces,backend/routers/platform_booking_workspaces.py,32,routers.platform_booking_workspaces,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,BookingWorkspaceError;BookingWorkspaceService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/booking-workspaces/summary,/api/platform,summarize_platform_booking_workspaces,backend/routers/platform_booking_workspaces.py,56,routers.platform_booking_workspaces,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,BookingWorkspaceError;BookingWorkspaceService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/booking-workspaces,/api/platform,create_platform_booking_workspace,backend/routers/platform_booking_workspaces.py,65,routers.platform_booking_workspaces,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,BookingWorkspaceError;BookingWorkspaceService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/booking-workspaces/{booking_workspace_id},/api/platform,get_platform_booking_workspace,backend/routers/platform_booking_workspaces.py,78,routers.platform_booking_workspaces,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,BookingWorkspaceError;BookingWorkspaceService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,PUT,/api/platform/booking-workspaces/{booking_workspace_id},/api/platform,update_platform_booking_workspace,backend/routers/platform_booking_workspaces.py,99,routers.platform_booking_workspaces,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,BookingWorkspaceError;BookingWorkspaceService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/capabilities,/api/platform,list_platform_capabilities,backend/routers/platform_capabilities.py,20,routers.platform_capabilities,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,CapabilityCatalogService;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/capabilities/categories,/api/platform,list_platform_capability_categories,backend/routers/platform_capabilities.py,36,routers.platform_capabilities,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,CapabilityCatalogService;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/capabilities/modules,/api/platform,list_platform_capability_modules,backend/routers/platform_capabilities.py,45,routers.platform_capabilities,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,CapabilityCatalogService;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/capabilities/{code},/api/platform,get_platform_capability,backend/routers/platform_capabilities.py,54,routers.platform_capabilities,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,CapabilityCatalogService;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,PUT,/api/platform/client-master/{record_id},/api/platform,update_platform_client_master,backend/routers/platform_client_passenger_master.py,102,routers.platform_client_passenger_master,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,DELETE,/api/platform/client-master/{record_id},/api/platform,archive_platform_client_master,backend/routers/platform_client_passenger_master.py,116,routers.platform_client_passenger_master,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/passenger-master,/api/platform,list_platform_passenger_master,backend/routers/platform_client_passenger_master.py,129,routers.platform_client_passenger_master,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/passenger-master/summary,/api/platform,summarize_platform_passenger_master,backend/routers/platform_client_passenger_master.py,149,routers.platform_client_passenger_master,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/passenger-master,/api/platform,create_platform_passenger_master,backend/routers/platform_client_passenger_master.py,159,routers.platform_client_passenger_master,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/passenger-master/{record_id},/api/platform,get_platform_passenger_master,backend/routers/platform_client_passenger_master.py,172,routers.platform_client_passenger_master,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,PUT,/api/platform/passenger-master/{record_id},/api/platform,update_platform_passenger_master,backend/routers/platform_client_passenger_master.py,187,routers.platform_client_passenger_master,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,DELETE,/api/platform/passenger-master/{record_id},/api/platform,archive_platform_passenger_master,backend/routers/platform_client_passenger_master.py,201,routers.platform_client_passenger_master,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/client-passenger-links,/api/platform,create_platform_client_passenger_link,backend/routers/platform_client_passenger_master.py,214,routers.platform_client_passenger_master,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;require_any_platform_role,dict,no_static_frontend_api_reference
endpoint,POST,/api/platform/passenger-service-history,/api/platform,create_platform_passenger_service_history,backend/routers/platform_client_passenger_master.py,227,routers.platform_client_passenger_master,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;require_any_platform_role,dict,no_static_frontend_api_reference
endpoint,POST,/api/platform/passenger-operational-preferences,/api/platform,create_platform_passenger_operational_preference,backend/routers/platform_client_passenger_master.py,240,routers.platform_client_passenger_master,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;require_any_platform_role,dict,no_static_frontend_api_reference
endpoint,POST,/api/platform/passenger-known-documents,/api/platform,create_platform_passenger_known_document,backend/routers/platform_client_passenger_master.py,253,routers.platform_client_passenger_master,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;require_any_platform_role,dict,no_static_frontend_api_reference
endpoint,POST,/api/platform/client-portal-access-profiles,/api/platform,create_platform_client_portal_access_profile,backend/routers/platform_client_passenger_master.py,266,routers.platform_client_passenger_master,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;require_any_platform_role,dict,no_static_frontend_api_reference
endpoint,GET,/api/platform/client-master,/api/platform,list_platform_client_master,backend/routers/platform_client_passenger_master.py,42,routers.platform_client_passenger_master,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/client-master/summary,/api/platform,summarize_platform_client_master,backend/routers/platform_client_passenger_master.py,64,routers.platform_client_passenger_master,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/client-master,/api/platform,create_platform_client_master,backend/routers/platform_client_passenger_master.py,74,routers.platform_client_passenger_master,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/client-master/{record_id},/api/platform,get_platform_client_master,backend/routers/platform_client_passenger_master.py,87,routers.platform_client_passenger_master,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,PUT,/api/platform/document-workspaces/{workspace_id},/api/platform,update_platform_document_workspace,backend/routers/platform_document_workspaces.py,101,routers.platform_document_workspaces,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,DocumentWorkspaceError;DocumentWorkspaceService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,DELETE,/api/platform/document-workspaces/{workspace_id},/api/platform,delete_platform_document_workspace,backend/routers/platform_document_workspaces.py,115,routers.platform_document_workspaces,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,DocumentWorkspaceError;DocumentWorkspaceService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/document-workspaces,/api/platform,list_platform_document_workspaces,backend/routers/platform_document_workspaces.py,28,routers.platform_document_workspaces,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,DocumentWorkspaceError;DocumentWorkspaceService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/document-workspaces/summary,/api/platform,summarize_platform_document_workspaces,backend/routers/platform_document_workspaces.py,58,routers.platform_document_workspaces,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,DocumentWorkspaceError;DocumentWorkspaceService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/document-workspaces,/api/platform,create_platform_document_workspace,backend/routers/platform_document_workspaces.py,67,routers.platform_document_workspaces,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,DocumentWorkspaceError;DocumentWorkspaceService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/document-workspaces/{workspace_id},/api/platform,get_platform_document_workspace,backend/routers/platform_document_workspaces.py,80,routers.platform_document_workspaces,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,DocumentWorkspaceError;DocumentWorkspaceService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/documents/templates,/api/platform,list_platform_document_templates,backend/routers/platform_documents.py,25,routers.platform_documents,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,DocumentRenderService;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,POST,/api/platform/documents/templates/seed-defaults,/api/platform,seed_platform_document_templates,backend/routers/platform_documents.py,38,routers.platform_documents,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,DocumentRenderService;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,PUT,/api/platform/emd-workspaces/{emd_workspace_id},/api/platform,update_platform_emd_workspace,backend/routers/platform_emd_workspaces.py,105,routers.platform_emd_workspaces,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,EmdWorkspaceError;EmdWorkspaceService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,DELETE,/api/platform/emd-workspaces/{emd_workspace_id},/api/platform,delete_platform_emd_workspace,backend/routers/platform_emd_workspaces.py,119,routers.platform_emd_workspaces,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,EmdWorkspaceError;EmdWorkspaceService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
endpoint,GET,/api/platform/emd-workspaces,/api/platform,list_platform_emd_workspaces,backend/routers/platform_emd_workspaces.py,30,routers.platform_emd_workspaces,yes,get_current_user;get_current_identity;get_database,authenticated_dependency,EmdWorkspaceError;EmdWorkspaceService;PHASE_LABEL;require_any_platform_role,dict,static_frontend_api_reference_detected
